char_id,name,jp_name,main_color,side_color,type1,type2,voice_trans,updated_at,link_name
3285,Sailor Jupiter,セーラージュピター,Green,,Attack,Single,V3285,1680117738334,Sailor Jupiter
3353,Sailor Neptune,セーラーネプチューン,Green,,Recover,Single,V3353,1680117738367,Sailor Neptune
3102,Lyle,ライル,Green,,Balance,Single,,1680154341396,Lyle
4049,Yellow Satan,きいろいサタン,Yellow,Green,HP,Single,V4049,1702298549399,Yellow Satan
3390,Shinpachi Shimura,志村新八,Green,,Balance,Single,V3390,1684815625662,Shinpachi Shimura
5114,Sabik,サビク,Purple,Green,Recover,Single,V5114,1698776037031,Sabik
3117,Olio,オリオ,Green,,Attack,Single,,1690052860659,Olio
3023,Nohoho,のほほ,Green,,Balance,Single,,1686318039359,Nohoho
3064,Petiwool,ペティウール,Green,,Recover,Single,,1710195981670,Petiwool
3427,Shocker Combatrisu,ショッカー戦闘員リス,Green,,Balance,Single,,1686271227084,Shocker Combatrisu/Green
3041,Pumprisu,パンプリス,Green,,Balance,Single,,1686271227239,Pumprisu
3254,Mikurisu,ミクリス,Green,,Balance,Single,,1686271227294,Mikurisu/Green
3296,Shoukichi Paprisu,小吉パプリス,Green,,Balance,Single,,1686271227349,Shoukichi Paprisu
3308,Paprisu Sarada,皿田パプリス,Green,,Balance,Single,,1686271227405,Paprisu Sarada/Green
3323,Makyuurisu,魔球リス,Green,,Balance,Single,,1686271227460,Makyuurisu/Green
3350,Shimarisu,嶋リス,Green,,Balance,Single,,1686271227513,Shimarisu/Green
3060,Mongo,モンゴ,Green,,HP,Single,,1710440875212,Mongo
3065,Pon'ay,ポンアイ,Green,,HP,Single,,1710445076964,Pon'ay
3392,Shinpachi Shimura ver. Klug,志村新八 ver.クルーク,Green,,Attack,Single,V3390,1686691286544,Shinpachi Shimura ver. Klug
5223,Dr. Eggman,Dr.エッグマン,Purple,,HP,Single,,1686741690239,Dr. Eggman
3071,Nari,ナリ,Green,,Balance,Single,,1710446284740,Nari
3126,Sieben,ジーベン,Green,,Balance,Single,V3126,1706834342228,Sieben
3144,Sana,サーナ,Green,,Recover,Single,,1710443276122,Sana
3027,Maurice,モーリス,Green,Yellow,Recover,Single,V3027,1710186975431,Maurice
3080,Melone,メローヌ,Green,,Balance,Single,,1697503878223,Melone
3072,Matthew,マシュー,Green,,Attack,Single,V3072,1709715315577,Matthew
3025,Mandrake,マンドレイク,Green,,Recover,Single,,1701804631707,Mandrake
5314,Dragondance Yuanjiao,龍人の演舞インキョウ,Purple,,Attack,Single,V5077,1702194733300,Dragondance Yuanjiao
3038,Santa Satan,サンタサタン,Green,,Attack,Single,V3022,1702985661163,Santa Satan
3180,Seo,セオ,Green,,Attack,Single,V3180,1703110492745,Seo
3162,Sharon,シャロン,Green,,Recover,Single,,1706492879340,Sharon
4374,Romance Hunter Rulue,ロマンハンタールルー,Yellow,Green,HP,Single,,1703925434013,Romance Hunter Rulue
3257,Ryatafu,リャタフー,Green,Purple,Attack,Single,V3257,1705137885609,Ryatafu
3063,Sebes,セべス,Green,,Balance,Single,,1710980936404,Sebes
3172,Mckenna,ミッケーナ,Green,,Recover,Single,,1705704973918,Mckenna
3032,Mischa,ミーシャ,Green,,HP,Single,V3032,1710431872656,Mischa
3252,Mikudayo,ミクダヨー,Green,,Attack,Single,,1708876879462,Mikudayo
5131,Croi,クロア,Purple,,Balance,Single,,1709714115358,Croi
5067,Mappela,マッペラ,Purple,Green,Attack,Single,V5067,1710434273913,Mappela
3053,Montblana,モンブラーナ,Green,,Recover,Single,,1710191779059,Montblana
3364,Scorching Yamato,しゃくねつのヤマト,Green,,HP,Single,V3093,1673569046972,Scorching Yamato
3413,Quna,クーナ,Green,,Attack,Single,,1662328897211,Quna
3289,Starlight Lemres,きらぼしのレムレス,Green,Purple,HP,Single,V3018,1673649447300,Starlight Lemres
5388,Coach Rozatte,ローザッテ監督,Purple,,Recover,Single,V4211,1641256670608,Coach Rozatte
3314,Dragondance Penglai,龍人の演舞ホウライ,Green,,Attack,Single,V3077,1641256673092,Dragondance Penglai
3398,Eternal Sailor Jupiter,エターナルセーラージュピター,Green,,Attack,Single,V3285,1641256674432,Eternal Sailor Jupiter
3217,Harpy ver. PuyoChron,ハーピー ver.ぷよクロ,Green,,HP,Single,V3024,1641256678408,Harpy ver. PuyoChron
3378,Lemres ver. PuyoTet2,レムレス ver.ぷよテト2,Green,,Balance,Single,V3018,1641256686409,Lemres ver. PuyoTet2
5425,Demiserf ver. Swartz,デーモンサーバント ver.スウォルツ,Purple,,Attack,Single,V2035,1641256696948,Demiserf ver. Swartz
5224,Egg Pawn (Purple),エッグポーン（紫）,Purple,,HP,Single,,1641256707903,Egg Pawn (Purple)
3320,Manager Lemres,マネージャーのレムレス,Green,,Recover,Single,V3018,1641256709234,Manager Lemres
3324,Professor Daijoubu,ダイジョーブ博士,Green,,Recover,Single,,1641256715300,Professor Daijoubu
3229,Satan ver. PuyoTet,サタン ver.ぷよテト,Green,,Balance,Single,V3022,1641256717822,Satan ver. PuyoTet
184462L,Treasurerisu (Green),おたからリス（緑）,Green,,NPC,--,,1641256725122,Treasurerisu (Green)
5354,Hotaru Tomoe,土萠ほたる,Purple,,Balance,Single,V5353,1641256727893,Hotaru Tomoe
5215,Klug ver. PuyoChron,クルーク ver.ぷよクロ,Purple,,Attack,Single,V5010,1641256728770,Klug ver. PuyoChron
5348,Kurasuke ver. Karasuno High,クラスケ ver.烏野高校,Purple,,Recover,Single,,1641256729234,Kurasuke ver. Karasuno High
5078,Kuromi,クロミ,Purple,,Attack,Single,,1641256729822,Kuromi
3414,Crusch Karsten,クルシュ・カルステン,Green,,Balance,Single,V3414,1656514433570,Crusch Karsten
3297,Steam City Draco,蒸気都市のドラコ,Green,,Balance,Single,V3297,1678582507685,Steam City Draco
5243,Irresolute Rufus,たゆたうルファス,Purple,Green,Balance,Single,V5083,1673650047568,Irresolute Rufus
3249,Shounosuke Hijirisawa,聖澤庄之助,Green,,HP,Single,,1673647648639,Shounosuke Hijirisawa/Green
5181,Kyubot,キューボ,Purple,,,,,1666695265659,Kyubot/Purple
3423,Kamen Rider Woz,仮面ライダーウォズ,Green,,Balance,Single,,1680117737994,Kamen Rider Woz
3393,Klug ver. Shinpachi,クルーク ver.新八,Green,,HP,Single,V5010,1684815625935,Klug ver. Shinpachi
3094,Odette,オデット,Green,,Recover,Single,,1702586011508,Odette
4227,Rainfall Penglai,雨ふりのホウライ,Yellow,Green,Attack,Single,V3077,1686142203603,Rainfall Penglai
3016,Green Dragorune,グリーンドラゴルン,Green,,Attack,Single,,1686318039196,Green Dragorune
3174,Outlander Wynn,異邦の童話ウィン,Green,,Balance,Single,V3174,1708732228399,Outlander Wynn
3168,Nasos ver. Holy Night,ナソス ver.聖夜,Green,,Recover,Single,V3083,1706319459003,Nasos ver. Holy Night
3011,Otomo,オトモ,Green,,Recover,Single,V3011,1697809319707,Otomo
5047,Kurorisu,クロリス,Purple,,Balance,Single,,1686270626030,Kurorisu
3421,Subarisu,スバリス,Green,,Balance,Single,,1686271227027,Subarisu/Green
5144,Loreiller,ロレイエ,Purple,,Recover,Single,,1710443276247,Loreiller
5121,Black Nyandragon,くろにゃんどら,Purple,,Attack,Single,,1686573668847,Black Nyandragon
3040,Uncanny Lemres,おかしなレムレス,Green,,Balance,Single,V3018,1686574872452,Uncanny Lemres
5414,Subaru Natsuki,ナツキ・スバル,Purple,Green,Attack,Single,V5414,1692504164551,Subaru Natsuki
3164,Jotom,ヨトム,Green,,Balance,Single,,1708119287768,Jotom
5013,Frau,フラウ,Purple,,Balance,Single,V5013,1689468343344,Frau
3077,Penglai,ホウライ,Green,,Attack,Single,V3077,1707555729173,Penglai
3085,Paula,ポーラ,Green,,HP,Single,,1705026866836,Paula
5054,Kuroe,くろえ,Purple,,Attack,Single,,1710192379619,Kuroe
3046,Uncanny Lidelle,おかしなリデル,Green,,Attack,Single,V3010,1694523358030,Uncanny Lidelle
3119,Vita,ヴィタ,Green,,Balance,Single,,1709331848158,Vita
3236,Teahouse Genbu,茶屋のゲンブ,Green,,Attack,Single,V3092,1700191625462,Teahouse Genbu
3021,Shimu of the Forest Gate,森ノ門のシム,Green,,HP,Single,,1708338987171,Shimu of the Forest Gate
3171,Nature Braver Inoha,大自然を巡るイノハ,Green,,HP,Single,V3118,1702130512537,Nature Braver Inoha
3084,Yogi,ヨギー,Green,,Recover,Single,,1701215338557,Yogi
3017,Pumpkin,パンプキン,Green,,HP,Single,V3017,1708470506169,Pumpkin
5159,Faith,フェイス,Purple,,Recover,Single,,1702715027962,Faith
3074,Roco ver. Holy Night,ロコ ver.聖夜,Green,,Recover,Single,V3026,1703060073005,Roco ver. Holy Night
3091,Matthew ver. Holy Night,マシュー ver.聖夜,Green,,Recover,Single,V3072,1703075683914,Matthew ver. Holy Night
3116,Wynn ver. Holy Night,ウィン ver.聖夜,Green,,Recover,Single,V3055,1703170503828,Wynn ver. Holy Night
3201,Rocker Harpy,ロックなハーピー,Green,Purple,HP,Single,V3024,1706630299074,Rocker Harpy
3055,Wynn,ウィン,Green,,Attack,Single,V3055,1704547209731,Wynn
5092,Kirin,キリン,Purple,,Attack,Single,V5092,1704549617557,Kirin
3221,Wood Hamushter,ウッドハムタス,Green,,HP,Single,,1706696307223,Hamushter/Green
3105,Perraulsa,ペローサ,Green,,Balance,Single,,1710443876506,Perraulsa
3247,Strange Klugmatsu,あやしいクル松,Green,,Balance,Single,,1708881088509,Strange Klugmatsu
3069,Okirakurage,オキラクラゲ,Green,,Balance,Single,,1710446282839,Okirakurage
5100,Kurasuke,クラスケ,Purple,,Attack,Single,,1673569646795,Kurasuke
5274,Klug ver. Great Detective,クルーク ver.名探偵,Purple,,Balance,Single,V5010,1673569646990,Klug ver. Great Detective
3140,Tanya ver. Courage Test,ターニャ ver.きもだめし,Green,,Balance,Single,,1673648847645,Tanya ver. Courage Test
3299,Steam City Lidelle,蒸気都市のリデル,Green,,Attack,Single,V3299,1678582507901,Steam City Lidelle
184454L,Mecha Odorigame-Purple,メカおどりガメ・パープル,Purple,,NPC,--,,1641256735238,Mecha Odorigame-Purple
5216,Feli ver. PuyoChron,フェーリ ver.ぷよクロ,Purple,,Balance,Single,V5018,1641256732693,Feli ver. PuyoChron
5201,Klug ver. Kuromi,クルーク ver.クロミ,Purple,,Attack,Single,V5010,1641256733218,Klug ver. Kuromi
5048,Komone,コモネ,Purple,,Attack,Single,V5048,1641256733396,Komone
5261,Kon,コン,Purple,,Attack,Single,,1641256733551,Kon
5276,Koromaru,コロマル,Purple,,Attack,Single,V5276,1641256733714,Koromaru
5235,Magical Sharl,マジカル・シャルル,Purple,,Attack,Single,,1641256734618,Magical Sharl
184459L,Mecha Purple Umiushi,メカパープルうみうし,Purple,,NPC,--,,1641256735408,Mecha Purple Umiushi
5334,Morolian,モロ星人,Purple,,Balance,Single,,1641256736274,Morolian
5277,Naoto Shirogane,白鐘直斗,Purple,,Balance,Single,V5277,1641256736441,Naoto Shirogane
5320,Player Algar,アルガー選手,Purple,,Balance,Single,V5127,1641256738648,Player Algar
5321,Players Yu & Rei,ユウちゃん＆レイくん選手,Purple,,Recover,Single,V5011,1641256738906,Players Yu & Rei
5315,Poopboy,うんちくん,Purple,,Balance,Single,,1641256739264,Poopboy
5706,Purple 100-point Test,紫の100点テスト,Purple,,Balance,Single,,1641256739906,Purple 100-point Test
5705,Purple Grimoire,紫の魔導書,Purple,,Balance,Single,,1641256740432,Purple Grimoire
5701,Purple Puyo Ice,むらさきぷよアイス,Purple,,Balance,Single,,1641256740797,Purple Puyo Ice
5349,Raffina ver. Karasuno High,ラフィーナ ver.烏野高校,Purple,,Attack,Single,V4010,1641256741133,Raffina ver. Karasuno High
5041,Succubus,サキュバス,Purple,,Attack,Single,V5041,1641256742563,Succubus
5232,Ragnus ver. Ichiro Ogami,ラグナス ver.大神一郎,Purple,,HP,Single,V5024,1653396321511,Ragnus ver. Ichiro Ogami
5217,Ragnus ver. PuyoChron,ラグナス ver.ぷよクロ,Purple,,HP,Single,V5024,1653396921508,Ragnus ver. PuyoChron
5130,Töndury,テンドリー,Purple,,Attack,Single,,1655946821447,Töndury
5337,Onpu Segawa,瀬川おんぷ,Purple,,Attack,Single,V5337,1657461422553,Onpu Segawa
5297,Steam City Schezo,蒸気都市のシェゾ,Purple,,Balance,Single,V5297,1678582507747,Steam City Schezo
5345,Undark Arle,ダークじゃないアルル,Purple,,Attack,Single,V2012,1666181656581,Undark Arle
5060,Nuba,ヌバ,Purple,,HP,Single,,1710440875335,Nuba
3300,Steam City Lemres,蒸気都市のレムレス,Green,,Attack,Single,V3300,1710603499517,Steam City Lemres
5018,Feli,フェーリ,Purple,,Balance,Single,V5018,1702360358511,Feli
5062,Obolin,オボリン,Purple,,Attack,Single,,1686742291146,Obolin
5137,Lingxin,リンシン,Purple,,Balance,Single,,1711220361727,Lingxin
5124,Miatisu,ミアティス,Purple,,Balance,Single,,1701750025373,Miatisu
5206,Purple Cuprisu,むらさきカップリス,Purple,,Attack,Single,,1686228020490,Cuprisu/Purple
5088,Peruvis ver. HW,ペルヴィス ver.HW,Purple,,Attack,Single,V5031,1709441660875,Peruvis ver. HW
5039,Poison Ringo,どくりんご,Purple,,HP,Single,V5039,1686573668524,Poison Ringo
3013,Sylph,シルフ,Green,,Balance,Single,V3013,1689468343151,Sylph
5029,Incubus,インキュバス,Purple,,Balance,Single,V5029,1707306074279,Incubus
5069,Kujirakko,クジラッコ,Purple,,Balance,Single,,1710446284605,Kujirakko
5009,Popoi,ポポイ,Purple,,HP,Mass,V5009,1686573666537,Popoi
5042,Masked Incubus,仮面のインキュバス,Purple,,Balance,Single,,1686573668606,Masked Incubus
4262,Satan & Carbuncle,サタン＆カーバンクル,Yellow,Green,Balance,Single,V4262,1706921952009,Satan & Carbuncle
5180,Roquier,ロキアー,Purple,,Balance,Single,V5180,1703110493467,Roquier
5150,Mao ver. Holy Night,マオ ver.聖夜,Purple,,Recover,Single,,1703307330685,Mao ver. Holy Night
5220,Purple Rammit,むらさきラミット,Purple,,Attack,Single,,1687493557434,Rammit/Purple
5128,Rory,ローリー,Purple,,Attack,Single,,1697762511670,Rory
3210,Traveling Sage Risukuma,旅の賢者りすくま,Green,Yellow,HP,Single,V4018,1706441871866,Traveling Sage Risukuma
5135,Melville,メルヴィル,Purple,,HP,Single,,1701529195784,Melville
5017,Nasu Grave,ナスグレイブ,Purple,,HP,Single,V5017,1704260932109,Nasu Grave
5091,Sullivan ver. Holy Night,サリヴァン ver.聖夜,Purple,,Recover,Single,V5072,1703075684073,Sullivan ver. Holy Night
5134,Rölul,レルル,Purple,,Attack,Single,,1702083099483,Rölul
5208,High Priestess Yana,大神官ヤナ,Purple,,Recover,Single,V5032,1702297347359,High Priestess Yana
5250,Megurine Luka,巡音ルカ,Purple,,Recover,Single,,1708877479790,Megurine Luka
5104,Megiddo,メギド,Purple,,Attack,Single,,1710189377006,Megiddo
4210,Traveling Bard Lemres,旅の吟遊詩人レムレス,Yellow,Green,Attack,Single,V3018,1706623091026,Traveling Bard Lemres
5057,Nyangurumi,にゃんぐるみぃ,Purple,,HP,Single,,1711081748123,Nyangurumi
5133,Phalde,ファルデ,Purple,,Recover,Single,,1708877479752,Phalde
5145,Sid,シド,Purple,,HP,Single,,1708893706346,Sid
5033,Neura,ネウラ,Purple,,HP,Single,V5033,1710431873388,Neura
4107,Aegis,アージス,Yellow,Purple,Balance,Single,V4107,1710428269519,Aegis
5099,Sultana,スルターナ,Purple,Green,Attack,Single,V5099,1710603500105,Sultana
5708,Purple Book of Secrets,紫の秘伝書,Purple,,Balance,Single,,1669256209945,Book of Secrets/Purple
3108,Tanya,ターニャ,Green,,Balance,Single,,1673650647405,Tanya
5229,Tee,ティ,Purple,,Attack,Single,V5229,1679868711372,Tee
5230,Jay & Elle,ジェイ＆エル,Purple,,Balance,Single,V5230,1679868711386,Jay & Elle
4153,Chizuru,チヅル,Yellow,Purple,HP,Single,,1641256759575,Chizuru
3277,Yosuke Hanamura,花村陽介,Green,,Balance,Single,V3277,1641256747540,Yosuke Hanamura
3110,Yukko,ユッコ,Green,,HP,Single,,1641256748093,Yukko
4272,6th Angel,第6使徒,Yellow,,Balance,Single,,1641256748276,6th Angel
4275,Akihiko Sanada,真田明彦,Yellow,,Attack,Single,V4275,1641256748891,Akihiko Sanada
4347,Atsumu Miya,宮侑,Yellow,,Balance,Single,V4347,1641256752073,Atsumu Miya
4138,Bellange,ベランジュ,Yellow,,Attack,Single,,1641256753069,Bellange
4142,Canarina,カナリナ,Yellow,,HP,Single,,1641256754266,Canarina
4217,Carbuncle ver. PuyoChron,カーバンクル ver.ぷよクロ,Yellow,,Attack,Single,V4035,1641256754958,Carbuncle ver. PuyoChron
4264,Carbuncle ver. PuyoeSports,カーバンクル ver.ぷよスポ,Yellow,,Attack,Single,V4035,1641256755277,Carbuncle ver. PuyoeSports
4379,Carbuncle ver. PuyoTet2,カーバンクル ver.ぷよテト2,Yellow,,HP,Single,V4035/new,1641256755464,Carbuncle ver. PuyoTet2
4239,Culprit,犯人,Yellow,,Balance,Single,,1641256757442,Culprit
5702,Purple Puyo Candy,むらさきぷよキャンデー,Purple,,HP,Single,,1641256740612,Purple Puyo Candy
3115,Yakov,ヤコフ,Green,,HP,Single,,1649736860290,Yakov
5034,Powerful Ragnus,つよいラグナス,Purple,,Attack,Single,V5024,1653396921611,Powerful Ragnus
4157,Arilia,アリリア,Yellow,,HP,Single,,1653773728099,Arilia
4183,Dekabot,デカボ,Yellow,,,,,1666695266044,Dekabot/Yellow
2322,Ace Pitcher Arle,エースピッチャーアルル,Blue,Yellow,Balance,Single,V2012,1673648847772,Ace Pitcher Arle
4345,Captured Risukuma,とらわれのりすくま,Yellow,,Balance,Single,V4018,1684756819884,Captured Risukuma
4117,An,アン,Yellow,,Attack,Single,,1698197569725,An
4363,Cosmorisu,小宇宙リス,Yellow,,Balance,Single,,1686271226458,Cosmorisu/Yellow
4035,Carbuncle,カーバンクル,Yellow,,HP,Single,V4035,1686574873357,Carbuncle
4050,Alicia,アリシア,Yellow,,HP,Single,,1710445076875,Alicia
4330,Clarisu,くらリス,Yellow,,Balance,Single,,1686271226574,Clarisu/Yellow
4296,Daikichi Paprisu,大吉パプリス,Yellow,,Balance,Single,,1686271226696,Daikichi Paprisu
4295,Arterisu,アルテリス,Yellow,,Balance,Single,,1686271226749,Arterisu
4081,Celebration Paprisu,お祝いパプリス,Yellow,,Balance,Single,,1686271226914,Celebration Paprisu/Yellow
4029,Chico,チコ,Yellow,,Balance,Single,V4029,1707305470414,Chico
3052,Tulie,チューリー,Green,,Balance,Single,,1710191178673,Tulie
3062,Ubulin,ウブリン,Green,,Attack,Single,,1686318039622,Ubulin
5205,Ninja Schezo,忍者シェゾ,Purple,,Balance,Single,V5012,1686741690010,Ninja Schezo
4040,Airou,アイルー,Yellow,,HP,Single,,1686574873688,Airou
4180,Atari,あたり,Yellow,,HP,Single,V4180,1703110492629,Atari
5071,Wata,ワタ,Purple,,Balance,Single,,1710446284839,Wata
4164,Albia,アルビア,Yellow,,Balance,Single,,1708119892017,Albia
3158,Turm,トゥルム,Green,,HP,Single,,1700940534077,Turm
3095,Thomas,トーマス,Green,,HP,Single,,1688005398257,Thomas
4095,Alan,アラン,Yellow,,HP,Single,,1688005398317,Alan
4405,Cure Lemonade,キュアレモネード,Yellow,,Recover,Single,V4405,1689434739381,Cure Lemonade
4068,Asfar,アスファル,Yellow,,Recover,Single,,1710445677511,Asfar
3003,Viridian Chulap,ビリジアンチューラップ,Green,,Balance,Single,,1706827140960,Chulap/Green
3002,Tourmaline Hotaru Ika,トルマリンほたるいか,Green,,Recover,Single,,1706077635688,Hotaru Ika/Green
4128,Chris,クリス,Yellow,,Attack,Single,,1697762511527,Chris
4097,Balthasar,バルタザール,Yellow,,Balance,Single,,1705652166039,Balthasar
4332,Angelic Healer Lisette,癒しの天使リゼット,Yellow,,Recover,Single,V4027,1703816220303,Angelic Healer Lisette
5370,Tomoyo Daidouji,大道寺知世,Purple,,Recover,Single,V5370,1705925798986,Tomoyo Daidouji
3213,Uncanny Dalida,おかしなダリダ,Green,,HP,Single,V3086,1695946732754,Uncanny Dalida
4158,Calier,カルエ,Yellow,,Attack,Single,,1703546177569,Calier
5344,Banana Djinni Ayn,バナナの魔人アイン,Purple,Yellow,Attack,Single,V2099,1700524093176,Banana Djinni Ayn
4059,Bahar,バハール,Yellow,,Attack,Single,V4059,1705773983608,Bahar
3240,Vivid Costa,せんれつのコスタ,Green,,Balance,Single,V3031,1701453583847,Vivid Costa
3096,Wakaba,ワカバ,Green,,Attack,Single,,1702276344120,Wakaba
4076,Caren,キャレン,Yellow,,HP,Single,,1704839598530,Caren
4263,Alex ver. Division 24,アレックス ver.ぷよ番隊,Yellow,,Attack,Single,V4055,1708881092579,Alex ver. Division 24
